Diâmetro Altura do Peito (m),Altura da Primeira Ramificação (m),Altura da Árvore (m),Diâmetro da Copa (m),Ângulo (°),Presença de Interferência - Tronco,Presença de Fendas - Tronco,Porcentagem da Área (%) com Deterioração - Colo,Raio/PS média - Colo,Porcentagem da área do oco aberto (%) - Tronco,Raio/PS média - Tronco,Árvore Morta,Probabilidade de ruptura,Fungo - Tipo de Ataque,Fungo - Corpo de Frutificação,Cupim-Subterrâneo - Tipo de Ataque,Cupim-Madeira-Seca - Tipo de Ataque,Cupim-de-Solo - Tipo de Ataque,Presença Broca,Código Árvore,Espécie,Risco de Queda,Levantamento do Pavimento,Área Permeável Insuficiente,Presença de Interferência - Raiz,Injúria Mecânica - Raiz,Raiz Exposta - Raiz,Raiz Cortada - Raiz,Raiz Dobrada/Enovelada - Raiz,Injúria Mecânica - Colo,Colo Soterrado - Colo,Injúria Mecânica - Tronco,Casca Inclusa - Tronco,Protuberância - Tronco,Injúria Mecânica - Copa,Epífitas - Copa,Copa Desequilibrada,Largura da Copa (m),Altura da Copa (m),Ângulo (rad),Excentricidade (m),Formato da Copa,Densidade
0.618,2.588,11.863,6.023,6.475,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,076171-53,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.023,9.274999999999999,0.11301006906663283,1.3463749773210558,3.0,1.12
0.353,2.915,10.869000000000002,8.907,1.618,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,076171-193,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,8.907,7.9540000000000015,0.028239427297268253,0.30701595115099173,1.0,1.12
0.439,1.656,13.845999999999998,8.229,6.8279999999999985,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,076171-190,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.229,12.189999999999998,0.1191710813261728,1.6578985846699943,3.0,1.12
0.306,2.947,9.788,8.182,4.915,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.82,0.0,0.0,0.0,0.0,0.0,0.0,076171-52,Caesalpinia ferrea var. leiostachya ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.182,6.841,0.0857829327355213,0.8417089904168387,1.0,1.12
0.353,2.915,10.869000000000002,8.907,1.618,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,076171-51,Caesalpinia ferrea var. leiostachya ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.907,7.9540000000000015,0.028239427297268253,0.30701595115099173,1.0,1.12
0.39799999999999996,6.871,12.220999999999998,7.584,0.07400000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,127191-2,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7.584,5.349999999999998,0.0012915436464758041,0.015783963679912746,2.0,1.12
0.251,3.532,9.974,5.907,0.172,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.09,0.0,0.0,0.0,0.0,0.0,0.0,127191-1,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.907,6.442,0.0030019663134302466,0.029941701953101307,1.0,1.12
0.789,4.453,22.023000000000003,16.847,5.982,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.28,0.0,0.0,0.0,0.0,0.0,0.0,170038-3,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,16.847,17.570000000000004,0.1044055958543008,2.307715643978923,1.0,1.12
0.159,3.25,7.51,4.538,0.774,0.0,0.0,0.0,1.0,0.0,1.0,0.0,69.67,0.0,0.0,0.0,0.0,0.0,0.0,197645-33,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.538,4.26,0.01350884841043611,0.10145762327036993,1.0,1.12
0.5539999999999999,6.645,11.847000000000001,6.642,4.815,0.0,0.0,70.141,6.154,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,002712-31,Caesalpinia ferrea var. leiostachya ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,6.642,5.202000000000002,0.08403760348352697,0.9979438611953115,1.0,1.12
0.595,2.5469999999999997,14.437000000000001,11.907,6.981,0.0,0.0,31.468000000000004,2.278,0.0,1.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,028037-10,Caesalpinia ferrea var. leiostachya ,GRANDE,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.907,11.89,0.12184143508172414,1.767781236503098,1.0,1.12
0.261,3.062,6.744,1.6740000000000002,4.982,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,029939-1,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6740000000000002,3.682,0.08695230333435751,0.5878886983221199,3.0,1.12
0.185,2.713,6.6960000000000015,2.233,3.912,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,029939-7,Caesalpinia ferrea var. leiostachya ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.233,3.9830000000000014,0.06827728033801816,0.4578964289191454,1.0,1.12
0.16899999999999998,1.8719999999999999,5.0,1.569,3.588,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,029939-8,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.569,3.128,0.06262241356155654,0.31352200747953174,1.0,1.12
0.382,2.8360000000000003,12.216,6.551,10.780999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,044024-13,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.551,9.379999999999999,0.18816394665750866,2.326128503790901,3.0,1.12
0.325,3.0269999999999997,8.411,5.306,2.766,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044024-16,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.306,5.384,0.04827580711016315,0.40636354666474916,1.0,1.12
0.28,2.408,11.587,5.646,8.642000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36.35,0.0,0.0,0.0,0.0,0.0,0.0,044202-43,Caesalpinia ferrea var. leiostachya ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,5.646,9.179,0.15083135395734998,1.7610579436192746,3.0,1.12
0.159,4.008999999999999,9.941,4.24,7.16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,056537-122,Caesalpinia ferrea var. leiostachya ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.24,5.932000000000002,0.12496557444279399,1.2487900862777213,1.0,1.12
0.18100000000000002,2.117,8.726,5.086,5.367000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,99.68,0.0,0.0,0.0,0.0,0.0,0.0,056537-131,Caesalpinia ferrea var. leiostachya ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.086,6.609000000000001,0.09367182095453568,0.8197794069319707,1.0,1.12
0.439,2.716,11.659,11.532,4.305,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,056537-86,Caesalpinia ferrea var. leiostachya ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.532,8.943000000000001,0.07513642429835589,0.8776678121950264,2.0,1.12
0.573,2.859,14.600999999999999,9.544,14.145999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,063371-33,Caesalpinia ferrea var. leiostachya ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.544,11.741999999999999,0.24689427598711783,3.6799822550741266,3.0,1.12
0.392,3.194,14.228,11.157,3.392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,055220-9,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.157,11.033999999999999,0.059201568227647654,0.8433053557756082,1.0,1.12
0.127,1.355,6.076000000000001,4.638,2.74,0.0,0.0,0.0,1.0,0.0,1.0,0.0,98.68,0.0,0.0,0.0,0.0,0.0,0.0,105210-1,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.638,4.721000000000002,0.04782202150464463,0.2907883088278764,1.0,1.12
0.188,2.324,8.556000000000001,7.313,8.867,0.0,0.0,0.0,1.0,0.0,1.0,0.0,99.89,0.0,0.0,0.0,0.0,0.0,0.0,105210-2,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.313,6.232000000000001,0.15475834477433723,1.334785553781008,1.0,1.12
0.643,3.2060000000000004,14.97,12.8,5.8229999999999995,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,061123-66,Caesalpinia ferrea var. leiostachya ,PEQUENO,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,12.8,11.764,0.1016305223436298,1.5266687422938103,1.0,1.12
0.172,2.7710000000000004,7.176,3.392,0.7040000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37.11,0.0,0.0,0.0,0.0,0.0,0.0,065811-27,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.392,4.404999999999999,0.012287117934040082,0.08817679578564944,1.0,1.12
0.395,3.7,14.038,5.947,2.929,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,081736-27,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.947,10.338000000000001,0.05112069379091391,0.7182580891579685,3.0,1.12
0.22899999999999998,5.722,13.045,4.197,6.3439999999999985,0.0,0.0,0.0,1.0,0.0,1.0,0.0,70.53,0.0,0.0,0.0,0.0,0.0,0.0,085626-27,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.197,7.3229999999999995,0.11072368774652024,1.4503222117685823,3.0,1.12
0.204,5.147,9.669,5.9179999999999975,1.675,0.0,0.0,0.0,1.0,0.0,1.0,0.0,35.54,0.0,0.0,0.0,0.0,0.0,0.0,085626-28,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.9179999999999975,4.522,0.02923426497090502,0.28274666167431667,1.0,1.12
0.127,3.377,7.9860000000000015,3.931,2.595,0.0,0.0,0.0,1.0,0.0,1.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,085626-29,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.931,4.609000000000002,0.04529129408925286,0.36194379370847646,1.0,1.12
0.207,2.861,10.639000000000001,4.44,4.888,0.0,0.0,0.0,1.0,0.0,1.0,0.0,73.2,0.0,0.0,0.0,0.0,0.0,0.0,095389-10,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.44,7.7780000000000005,0.08531169383748283,0.9098394788590797,3.0,1.12
0.28,2.5140000000000002,10.66,6.2429999999999986,13.247,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.87,0.0,0.0,0.0,0.0,0.0,0.0,095389-11,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.2429999999999986,8.146,0.23120376601168882,2.5095077092288554,1.0,1.12
0.121,2.501,7.808,3.9139999999999997,2.575,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,095389-9,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9139999999999997,5.307,0.044942228238853986,0.3511453648525647,1.0,1.12
0.191,1.87,8.262,6.5120000000000005,1.8940000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.29,0.0,0.0,0.0,0.0,0.0,0.0,110787-9,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5120000000000005,6.392,0.0330565360327726,0.2732126242467483,1.0,1.12
0.223,2.533,11.203,5.981,2.2969999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.66,0.0,0.0,0.0,0.0,0.0,0.0,110787-13,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.981,8.67,0.04009021291830975,0.4493714281470255,3.0,1.12
0.17800000000000002,3.051,10.620999999999999,6.4689999999999985,3.1310000000000002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,123684-8,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.4689999999999985,7.5699999999999985,0.05464625887994246,0.5809763372080711,1.0,1.12
0.19699999999999998,4.17,8.984,4.834,0.993,0.0,0.0,0.0,1.0,0.0,1.0,0.0,46.54,0.0,0.0,0.0,0.0,0.0,0.0,123684-7,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.834,4.814,0.01733111947230369,0.15571836857423704,1.0,1.12
1.146,5.296,14.843,13.462,4.567,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-13,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,13.462,9.547,0.07970918693858103,1.18563552592844,2.0,1.12
0.509,2.681,10.4,8.11,20.864,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-37,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.11,7.719,0.36414549513609695,3.9638882457349167,1.0,1.12
0.191,3.6430000000000002,10.302,5.44,9.222,0.0,0.0,0.0,1.0,0.0,1.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,126519-36,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.44,6.658999999999999,0.16095426361891707,1.6726196123504855,1.0,1.12
0.14,1.7480000000000002,8.231,4.731,3.5780000000000003,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-41,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.731,6.483,0.06244788063635712,0.5146777155668726,1.0,1.12
0.191,3.159,8.365,3.818,3.886,0.0,0.0,0.0,1.0,0.0,1.0,0.0,70.41,0.0,0.0,0.0,0.0,0.0,0.0,126519-34,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.818,5.206,0.06782349473249964,0.5682150688579134,1.0,1.12
0.748,2.6239999999999997,11.350999999999999,9.982,8.672,0.0,0.0,58.888999999999996,4.298999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-48,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.982,8.727,0.15135495273294827,1.7312704697113823,1.0,1.12
0.242,3.708,6.183,5.325,13.427999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-38,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.325,2.4749999999999996,0.23436281195779857,1.4761918210516742,2.0,1.12
0.376,3.676,8.612,8.566,20.579,0.0,0.0,0.0,1.0,18.055999999999997,1.739,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,126519-30,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,8.566,4.936,0.3591713067679131,3.2334360689135764,2.0,1.12
0.248,1.89,9.077,6.257999999999999,3.635,0.0,0.0,0.0,1.0,0.0,1.0,0.0,51.22,0.0,0.0,0.0,0.0,0.0,0.0,126519-31,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.257999999999999,7.187,0.06344271830999387,0.576643420901875,1.0,1.12
0.4270000000000001,3.786,12.195,11.027000000000001,3.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,126519-33,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.027000000000001,8.409,0.0614355896702004,0.7501510265152106,2.0,1.12
0.5379999999999999,2.146,9.339,9.764,22.166,0.0,0.0,24.256999999999998,1.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-47,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.764,7.1930000000000005,0.3868696819970631,3.8047120542609636,2.0,1.12
0.39799999999999996,3.6460000000000004,10.921,10.561,3.6830000000000003,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,126519-32,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.561,7.274999999999999,0.06428047635095116,0.7029755759690853,2.0,1.12
0.637,2.7710000000000004,12.824000000000002,11.19,9.263,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-27,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,11.19,10.053,0.16166984861223474,2.0915079815402535,1.0,1.12
0.28,2.51,5.1,1.3980000000000001,1.876,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-35,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3980000000000001,2.59,0.03274237676741362,0.16704582034159443,1.0,1.12
0.39799999999999996,3.6460000000000004,10.921,10.561,3.6830000000000003,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,126519-21,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.561,7.274999999999999,0.06428047635095116,0.7029755759690853,2.0,1.12
0.5760000000000001,3.835,11.957,8.722000000000001,7.2639999999999985,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-12,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.722000000000001,8.122,0.12678071686486808,1.524091547412785,1.0,1.12
0.172,0.503,6.124,3.428,16.701,0.0,0.0,0.478,1.074,0.0,1.0,0.0,99.61,0.0,0.0,0.0,0.0,0.0,0.0,126519-50,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3.428,5.6209999999999996,0.291487438375573,1.8374045548007814,3.0,1.12
0.525,2.445,9.909,10.837,8.154,0.0,0.0,30.113000000000003,2.2159999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-45,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,10.837,7.464,0.14231414720761762,1.4197889970649287,2.0,1.12
0.532,2.416,10.342,8.667,2.016,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-46,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.667,7.926,0.035185837720205684,0.36404217941552725,1.0,1.12
0.223,2.104,7.265,5.4460000000000015,13.552999999999999,0.0,0.0,0.006999999999999999,1.008,0.0,1.0,0.0,11.79,0.0,0.0,0.0,0.0,0.0,0.0,126519-49,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,5.4460000000000015,5.161,0.23654447352279145,1.7512814121236182,1.0,1.12
0.503,5.21,12.19,6.772,14.370999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-28,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.772,6.9799999999999995,0.2508212668041051,3.1232842291320084,1.0,1.12
0.449,2.521,7.7620000000000005,10.682,13.274000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-44,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.682,5.2410000000000005,0.2316750049097273,1.831140336787425,2.0,1.12
0.43,5.62,13.402999999999999,9.648,3.6689999999999996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,126519-40,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.648,7.782999999999999,0.06403613025567194,0.8594513379208444,1.0,1.12
0.382,3.16,10.502,8.783999999999999,10.474,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,134872-1,Caesalpinia ferrea var. leiostachya ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.783999999999999,7.3420000000000005,0.18280578585388607,1.9415017046738199,1.0,1.12
0.5670000000000001,4.648,12.853,7.092000000000001,2.086,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149829-18,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.092000000000001,8.205,0.03640756819660171,0.468153339782424,1.0,1.12
0.821,4.948,12.693,8.466000000000001,4.931,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,149829-17,Caesalpinia ferrea var. leiostachya ,PEQUENO,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.466000000000001,7.744999999999999,0.08606218541584039,1.0950923288079297,1.0,1.12
0.618,4.305,15.783,9.867,1.9080000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,149829-3,Caesalpinia ferrea var. leiostachya ,PEQUENO,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.867,11.478,0.03330088212805181,0.5257821921655675,1.0,1.12
